0.00,42.212
0.00,42.0
0.00,41.78666666666667
0.00,41.644444444444446
0.00,41.54962962962963
0.00,41.48641975308642
0.00,41.444279835390944
0.00,41.4161865569273
0.00,41.3974577046182
0.01,41.3849718030788
0.01,41.376647868719196
0.01,41.371098579146135
0.01,41.367399052764085
0.01,41.364932701842726
0.01,41.36328846789515
0.01,41.3621923119301
0.01,41.36146154128674
0.01,41.360974360857824
0.01,41.360649573905214
0.01,41.36043304927014
0.01,41.36028869951343
0.01,41.36019246634228
0.01,41.36012831089486
0.01,41.36008554059657
0.01,41.36005702706438
0.01,41.36003801804292
0.01,41.36002534536195
0.01,41.360016896907965
0.01,41.36001126460531
0.01,41.360007509736874
0.01,41.36000500649125
0.01,41.360003337660835
0.01,41.36000222510722
0.01,41.360001483404815
0.02,41.36000098893654
0.02,41.36000065929103
0.02,41.360000439527354
0.02,41.36000029301824
0.02,41.36000019534549
0.02,41.360000130230326
0.02,41.36000008682022
0.02,41.36000005788014
0.02,41.36000003858676
0.02,41.36000002572451
0.02,41.36000001714967
0.02,41.360000011433115
0.02,41.36000000762208
0.02,41.36000000508138
0.02,41.36000000338759
0.02,41.360000002258396
0.02,41.3600000015056
0.02,41.360000001003726
0.02,41.36000000066915
0.02,41.36000000044611
0.02,41.360000000297404
0.02,41.36000000019827
0.02,41.36000000013218
0.03,41.36000000008812
0.03,41.36000000005875
0.03,41.360000000039165
0.03,41.36000000002611
0.03,41.36000000001741
0.03,41.3600000000116
0.03,41.36000000000774
0.03,41.36000000000516
0.03,41.36000000000344
0.03,41.360000000002294
0.03,41.36000000000153
0.03,41.36000000000102
0.03,41.36000000000068
0.03,41.360000000000454
0.03,41.360000000000305
0.03,41.3600000000002
0.03,41.360000000000134
0.03,41.36000000000009
0.03,41.360000000000056
0.03,41.36000000000004
0.03,41.36000000000003
0.03,41.36000000000002
0.03,41.360000000000014
0.03,41.36000000000001
0.04,41.36000000000001
0.04,41.36000000000001
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.00,42.212
0.00,42.0
0.00,41.78666666666667
0.00,41.644444444444446
0.00,41.54962962962963
0.00,41.48641975308642
0.00,41.444279835390944
0.00,41.4161865569273
0.00,41.3974577046182
0.01,41.3849718030788
0.01,41.376647868719196
0.01,41.371098579146135
0.01,41.367399052764085
0.01,41.364932701842726
0.01,41.36328846789515
0.01,41.3621923119301
0.01,41.36146154128674
0.01,41.360974360857824
0.01,41.360649573905214
0.01,41.36043304927014
0.01,41.36028869951343
0.01,41.36019246634228
0.01,41.36012831089486
0.01,41.36008554059657
0.01,41.36005702706438
0.01,41.36003801804292
0.01,41.36002534536195
0.01,41.360016896907965
0.01,41.36001126460531
0.01,41.360007509736874
0.01,41.36000500649125
0.02,41.360003337660835
0.02,41.36000222510722
0.02,41.360001483404815
0.02,41.36000098893654
0.02,41.36000065929103
0.02,41.360000439527354
0.02,41.36000029301824
0.02,41.36000019534549
0.02,41.360000130230326
0.02,41.36000008682022
0.02,41.36000005788014
0.02,41.36000003858676
0.02,41.36000002572451
0.02,41.36000001714967
0.02,41.360000011433115
0.02,41.36000000762208
0.02,41.36000000508138
0.02,41.36000000338759
0.02,41.360000002258396
0.02,41.3600000015056
0.02,41.360000001003726
0.02,41.36000000066915
0.02,41.36000000044611
0.02,41.360000000297404
0.03,41.36000000019827
0.03,41.36000000013218
0.03,41.36000000008812
0.03,41.36000000005875
0.03,41.360000000039165
0.03,41.36000000002611
0.03,41.36000000001741
0.03,41.3600000000116
0.03,41.36000000000774
0.03,41.36000000000516
0.03,41.36000000000344
0.03,41.360000000002294
0.03,41.36000000000153
0.03,41.36000000000102
0.03,41.36000000000068
0.03,41.360000000000454
0.03,41.360000000000305
0.03,41.3600000000002
0.03,41.360000000000134
0.03,41.36000000000009
0.03,41.360000000000056
0.03,41.36000000000004
0.03,41.36000000000003
0.04,41.36000000000002
0.04,41.360000000000014
0.04,41.36000000000001
0.04,41.36000000000001
0.04,41.36000000000001
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.04,41.36
0.00,44.384
0.00,44.24
0.00,44.144
0.00,44.08
0.00,44.037333333333336
0.00,44.00888888888889
0.00,43.989925925925924
0.00,43.977283950617284
0.00,43.96885596707819
0.01,43.96323731138546
0.01,43.959491540923636
0.01,43.95699436061576
0.01,43.95532957374384
0.01,43.954219715829225
0.01,43.95347981055282
0.01,43.95298654036854
0.01,43.95265769357903
0.01,43.95243846238602
0.01,43.95229230825735
0.01,43.95219487217157
0.01,43.95212991478104
0.01,43.95208660985403
0.01,43.952057739902685
0.01,43.95203849326846
0.01,43.95202566217897
0.01,43.952017108119314
0.01,43.952011405412875
0.01,43.952007603608585
0.01,43.95200506907239
0.01,43.952003379381594
0.01,43.95200225292106
0.01,43.95200150194738
0.02,43.95200100129825
0.02,43.95200066753217
0.02,43.95200044502145
0.02,43.952000296680964
0.02,43.95200019778731
0.02,43.952000131858206
0.02,43.95200008790547
0.02,43.952000058603645
0.02,43.9520000390691
0.02,43.952000026046065
0.02,43.95200001736404
0.02,43.95200001157603
0.02,43.95200000771735
0.02,43.9520000051449
0.02,43.95200000342994
0.02,43.952000002286624
0.02,43.95200000152442
0.02,43.95200000101627
0.02,43.952000000677515
0.02,43.952000000451676
0.02,43.95200000030112
0.02,43.95200000020075
0.03,43.95200000013383
0.03,43.95200000008922
0.03,43.95200000005948
0.03,43.952000000039654
0.03,43.95200000002644
0.03,43.95200000001763
0.03,43.95200000001175
0.03,43.952000000007835
0.03,43.95200000000522
0.03,43.95200000000348
0.03,43.95200000000232
0.03,43.95200000000155
0.03,43.952000000001036
0.03,43.95200000000069
0.03,43.95200000000046
0.03,43.952000000000304
0.03,43.952000000000204
0.03,43.95200000000013
0.03,43.95200000000009
0.03,43.95200000000006
0.03,43.95200000000004
0.03,43.95200000000003
0.04,43.95200000000002
0.04,43.95200000000001
0.04,43.95200000000001
0.04,43.952000000000005
0.04,43.952000000000005
0.04,43.952000000000005
0.04,43.952
0.04,43.952
0.04,43.952
0.04,43.952
0.04,43.952
0.04,43.952
0.04,43.952
0.04,43.952
0.04,43.952
0.04,43.952
0.04,43.952
0.04,43.952
0.04,43.952
0.04,43.952
0.05,43.952
0.05,43.952
0.05,43.952
0.05,43.952
0.05,43.952
0.00,48.8
0.00,48.8
0.00,48.8
0.00,48.8
0.00,48.8
0.00,48.8
0.00,48.8
0.00,48.8
0.00,48.8
0.00,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.01,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.02,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.03,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.04,48.8
0.05,48.8
0.05,48.8
0.00,48.8
0.00,48.8
0.00,48.8
0.00,48.8
0.00,48.8
0.00,48.8
0.00,48.8
0.00,48.8
